Molecule ChEMBL ID,Standard Value,Smiles,Source Description,Assay Description,Assay Type,Assay Organism,Assay Tissue Name,Document Journal,Document Year,Target Name,Standard Type,Standard Units,pChEMBL Value,Molecular Weight,AlogP
CHEMBL3323283,7.079,C[N+](C)(CCCCCC[N+]1(C)[C@@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12)CCCN1C(=O)c2ccccc2C1=O.[Br-].[Br-],Scientific Literature,Displacement of [3H]-NMS from human muscarinic M2 Y177Q mutant expressed in Flp-In-CHO cells by liquid scintillation counting,B,Homo sapiens,,J Med Chem,2014.0,Muscarinic acetylcholine receptor M2,Ki,nM,8.15,779.61,3.76
CHEMBL3323288,275.42,C[N+](C)(C)CCCCCC[N+](C)(C)CC#CCOC1=NOCC1.[Br-].[Br-],Scientific Literature,Displacement of [3H]-NMS from human muscarinic M2 W422A mutant expressed in Flp-In-CHO cells by liquid scintillation counting,B,Homo sapiens,,J Med Chem,2014.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.56,485.31,2.08
CHEMBL3323279,16.22,C[N+](C)(C)CCCCCC[N+]1(C)[C@@H]2CC[C@@H]1CC(OC(=O)C(CO)c1ccccc1)C2.[Br-].[Br-],Scientific Literature,Displacement of [3H]-NMS from wild-type human muscarinic M2 receptor expressed in Flp-In-CHO cells by liquid scintillation counting,B,Homo sapiens,,J Med Chem,2014.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.79,592.46,3.71
CHEMBL3323282,47.86,C[N+](C)(C)CCCCCC[N+]1(C)[C@@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12.[Br-].[Br-],Scientific Literature,Displacement of [3H]-NMS from wild-type human muscarinic M2 receptor expressed in Flp-In-CHO cells by liquid scintillation counting,B,Homo sapiens,,J Med Chem,2014.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.32,606.44,2.7
CHEMBL3323287,11.48,CC(C)(CN1C(=O)c2cccc3cccc(c23)C1=O)C[N+](C)(C)CCCCCC[N+](C)(C)CC#CCOC1=NOCC1.[Br-].[Br-],Scientific Literature,Displacement of [3H]-NMS from wild-type human muscarinic M2 receptor expressed in Flp-In-CHO cells by liquid scintillation counting,B,Homo sapiens,,J Med Chem,2014.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.94,736.59,4.93
CHEMBL28997,10000.0,Fc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,Scientific Literature,Binding affinity to cloned Muscarinic acetylcholine receptor M1,B,,,Bioorg Med Chem Lett,2001.0,Muscarinic acetylcholine receptor M2,Ki,nM,,310.38,3.02
CHEMBL4633296,5370.32,C[N+](C)(C)C[C@@H]1COC[C@@H](c2ccc(-c3ccccc3)cc2)O1.[I-],Scientific Literature,Displacement of [3H]NMS from human recombinant muscarinic receptor M2 expressed in CHO-K1 cell membranes incubated for 2 hrs by scintillation counting method,B,Homo sapiens,,J Med Chem,2020.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.27,439.34,3.52
CHEMBL4633895,199.53,C[N+](C)(C)C[C@@H]1COC[C@@H](c2ccc(S(=O)(=O)c3ccccc3)cc2)O1.[I-],Scientific Literature,Displacement of [3H]NMS from human recombinant muscarinic receptor M2 expressed in CHO-K1 cell membranes incubated for 2 hrs by scintillation counting method,B,Homo sapiens,,J Med Chem,2020.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.7,503.4,2.68
CHEMBL553058,7.943,COc1nsnc1OCCOCCOCCOCCOc1nsnc1C1=CCCN(C)C1.Cl,Scientific Literature,Compound was tested for binding inhibition of [3H](R)-QNB to Muscarinic acetylcholine receptor M2 expressed in A9 L cells,B,,,J Med Chem,2003.0,Muscarinic acetylcholine receptor M2,Ki,nM,8.1,524.07,1.62
CHEMBL350956,0.04,COc1ccc(S(=O)(=O)c2ccc([C@@H](C)N3CCN(C4CCCCC4)[C@@H](C)C3)cc2)cc1,Scientific Literature,Binding affinity against human cloned Muscarinic acetylcholine receptor M2.,B,,,Bioorg Med Chem Lett,2002.0,Muscarinic acetylcholine receptor M2,Ki,nM,10.4,456.65,4.93
CHEMBL594802,95499.26,CC1(C)CO[C@H](C[N+](C)(C)C)CO1.[I-],Scientific Literature,Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells by microplate scintillation counting,B,Homo sapiens,,Bioorg Med Chem,2009.0,Muscarinic acetylcholine receptor M2,Ki,nM,4.02,315.2,0.89
CHEMBL3289390,0.45,C[N+]1(C)CCC[C@@H](OC(=O)C(O)(c2ccccc2)c2ccccc2)C1.[Br-],Scientific Literature,Displacement of [3H]NMS from human M2R expressed in CHOK1 cells after 2 hrs by scintillation counting analysis,B,Homo sapiens,,Bioorg Med Chem,2014.0,Muscarinic acetylcholine receptor M2,Ki,nM,9.35,420.35,2.7
CHEMBL165337,1.3,CCCCC(=O)N1CCC(N2CCN([C@@H](C)c3ccc(S(=O)(=O)c4ccc5c(c4)OCO5)cc3)[C@H](C)C2)CC1,Scientific Literature,Binding affinity against human cloned Muscarinic acetylcholine receptor M2.,B,,,Bioorg Med Chem Lett,2002.0,Muscarinic acetylcholine receptor M2,Ki,nM,8.89,555.74,4.5
CHEMBL4277264,7700.0,Cc1cc(Oc2nccc3occc23)ccc1-c1c(C)ncc2nccn12,Scientific Literature,Displacement of [3H]-QNB/[3H]-NMS from human muscarinic M2 receptor expressed in stable CHO cells after 90 mins by microbeta scintillation counting method,B,Homo sapiens,,J Med Chem,2019.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.11,356.39,4.95
CHEMBL109051,1.3,COc1ccc(S(=O)(=O)c2ccc(CC3CCN(C4CCN(C(=O)c5ccc(F)c6ccccc56)CC4)CC3)cc2)cc1,Scientific Literature,Inhibitory activity against Muscarinic acetylcholine receptor M2,B,,,J Med Chem,2002.0,Muscarinic acetylcholine receptor M2,Ki,nM,8.89,600.76,6.38
CHEMBL11756,1.0,CC(C)Sc1ccc(CC2CCN(C3CCN(C(=O)c4cccc5ncccc45)CC3)CC2)cc1,Scientific Literature,Binding affinity against muscarinic acetylcholine receptor M2 stably expressed in CHO-K1 cells using [3H]-QNB as radioligand.,B,,,Bioorg Med Chem Lett,2002.0,Muscarinic acetylcholine receptor M2,Ki,nM,9.0,487.71,6.29
CHEMBL418530,2.7,CCOC(=O)CSc1ccc(CC2CCN(C3CCN(C(=O)c4cccc5cc(OCC)ccc45)CC3)CC2)cc1,Scientific Literature,Binding affinity against muscarinic acetylcholine receptor M2 stably expressed in CHO-K1 cells using [3H]-QNB as radioligand.,B,,,Bioorg Med Chem Lett,2002.0,Muscarinic acetylcholine receptor M2,Ki,nM,8.57,574.79,6.45
CHEMBL1200993,711.0,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC.[I-].[I-].[I-],DrugMatrix,DRUGMATRIX: Muscarinic M2 radioligand binding (ligand: [3H] N-Methylscopolamine),B,,,,,Muscarinic acetylcholine receptor M2,Ki,nM,6.15,891.54,5.45
CHEMBL4763422,3630.78,O=C(CCN1CCCc2ccccc21)N1CCCCC1CO,Scientific Literature,Displacement of [3H]-NMS from muscarinic M2 receptor (unknown origin) expressed in CHO-K1 cell membranes assessed as inhibition constant by radioligand competition analysis,B,Homo sapiens,,Bioorg Med Chem Lett,2020.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.44,302.42,2.2
CHEMBL3350064,100000.0,C[C@@H]1O[C@H]([C@@H]2CCCN2C)C[S@@+]1[O-],Scientific Literature,Binding affinity to cloned human muscarinic M2 receptor expressed in CHO cells,B,Homo sapiens,,J Med Chem,2006.0,Muscarinic acetylcholine receptor M2,Ki,nM,,203.31,0.57
CHEMBL165375,0.2,CCCS(=O)(=O)N1CCC(N2CCN([C@@H](C)c3ccc(S(=O)(=O)c4ccc5c(c4)OCO5)cc3)[C@H](C)C2)CC1,Scientific Literature,Binding affinity against human cloned Muscarinic acetylcholine receptor M2.,B,,,Bioorg Med Chem Lett,2002.0,Muscarinic acetylcholine receptor M2,Ki,nM,9.7,577.77,3.52
CHEMBL315428,310.0,O=C(OC1CC2CCCC1N2)c1ccc([N+](=O)[O-])cc1,Scientific Literature,Inhibition of [3H]- oxotremorine-M binding to human Muscarinic acetylcholine receptor M2 expressed in CHO cell membranes,B,Homo sapiens,,J Med Chem,2000.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.51,276.29,2.03
CHEMBL1535,1049.0,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,DrugMatrix,DRUGMATRIX: Muscarinic M2 radioligand binding (ligand: [3H] N-Methylscopolamine),B,,,,,Muscarinic acetylcholine receptor M2,Ki,nM,5.98,335.88,3.78
CHEMBL350404,53.0,COc1cc2c(cc1S(=O)(=O)c1ccc([C@H](C)N3CCN(C4CCN(C(=O)c5ccccc5C)CC4)C[C@H]3C)cc1)OCO2,Scientific Literature,Binding affinity against human muscarinic acetylcholine receptor M2 using [3H]N-methylscopolamine as radioligand,B,,,Bioorg Med Chem Lett,2002.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.28,619.78,4.94
CHEMBL3354067,10.96,CN1CCC=C(c2nsnc2OCCCCCC2CCN(CCCN3C(=O)CCc4ccccc43)CC2)C1,Scientific Literature,Displacement of [3H]NMS from human M2 receptor expressed in CHO cells by microplate scintillation counting based radioligand binding assay,B,Homo sapiens,,J Med Chem,2014.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.96,537.77,5.28
CHEMBL2115128,0.057,C=C(c1ccc([S@+]([O-])c2ccc(OC)cc2)cc1)C1CCN(C2CCCCC2)CC1,Scientific Literature,Binding affinity against Muscarinic acetylcholine receptor M2,B,,,Bioorg Med Chem Lett,2000.0,Muscarinic acetylcholine receptor M2,Ki,nM,10.24,423.62,5.92
CHEMBL296419,501.0,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,DrugMatrix,DRUGMATRIX: Muscarinic M2 radioligand binding (ligand: [3H] N-Methylscopolamine),B,,,,,Muscarinic acetylcholine receptor M2,Ki,nM,6.3,458.58,5.35
CHEMBL2377262,1340.0,CCN(CC)CCOC(=O)c1ccccc1Sc1ccc(Cl)cc1,Scientific Literature,Displacement of [3H] N-methylscopolamine from human muscarinic M2 receptor expressed in CHOK1 cells after 30 mins by scintillation counting analysis,B,Homo sapiens,,Bioorg Med Chem,2013.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.87,363.91,4.99
CHEMBL4473985,100.0,COc1ccc(COC(=O)N(c2ccccc2)C2CN3CCC2CC3)cc1F,Scientific Literature,Displacement of [3H]NMS from human M2 AChR expressed in CHO cell membranes after 1 to 2 hrs by liquid scintillation spectrometry method,B,Homo sapiens,,Bioorg Med Chem Lett,2019.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.0,384.45,4.07
CHEMBL74117,0.26,C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(C(=O)C3CC3)CC2)CC1,Scientific Literature,Binding affinity against Muscarinic acetylcholine receptor M2 stably expressed in CHO-K1 cells.,B,,,Bioorg Med Chem Lett,2000.0,Muscarinic acetylcholine receptor M2,Ki,nM,9.59,508.68,4.65
CHEMBL540359,3.162,CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H]2CCC[N+](C)(Cc3cccc(O)c3)C2)cc1.[I-],Scientific Literature,Displacement of [3H]N-methyl Scopolamine from human muscarinic acetylcholine M2 receptor expressed in CHO cells coexpressed with Gqi5 by scintillation proximity assay,B,Homo sapiens,,J Med Chem,2008.0,Muscarinic acetylcholine receptor M2,Ki,nM,8.5,716.62,4.32
CHEMBL72363,0.38,C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(S(=O)(=O)CCCC)CC2)CC1,Scientific Literature,Binding affinity against Muscarinic acetylcholine receptor M2 stably expressed in CHO-K1 cells.,B,,,Bioorg Med Chem Lett,2000.0,Muscarinic acetylcholine receptor M2,Ki,nM,9.42,560.78,4.85
CHEMBL404557,4897.79,C[C@@H]1COC[C@@H](C[N+](C)(C)C)O1.[I-],Scientific Literature,Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells by microplate scintillation counting,B,Homo sapiens,,Bioorg Med Chem,2009.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.31,301.17,0.5
CHEMBL170739,59.5,O=C(COc1ccccc1)N1CCC(N2CCC(Oc3ccc(S(=O)(=O)c4ccc5c(c4)OCO5)cc3)CC2)CC1,Scientific Literature,Binding affinity towards Muscarinic acetylcholine receptor M2 stably expressed in CHO-K1 cells using [3H]-QNB as radioligand,B,,,Bioorg Med Chem Lett,2001.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.22,578.69,4.16
CHEMBL294663,309.03,C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](C#C[C@H]3CCC[C@H](C)N3C)[C@@H]12,Scientific Literature,Binding affinity against human muscarine receptor (hM2) cloned in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2002.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.51,343.51,3.87
CHEMBL72219,97.0,CCN(CC)CCOCCOC(=O)C1(c2ccc(Cl)cc2)CCCC1,Scientific Literature,Binding affinity towards muscarinic m2 receptor,B,,,J Med Chem,1994.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.01,367.92,4.05
CHEMBL148310,37000.0,Cc1ccccc1CN1CCC(NC(=O)C(O)(c2ccccc2)C2CCCC2)CC1,Scientific Literature,Inhibition of [3H]NMS binding to human muscarinic acetylcholine receptor M2 expressed in CHO cells,B,,,J Med Chem,2000.0,Muscarinic acetylcholine receptor M2,Ki,nM,4.43,406.57,4.15
CHEMBL149769,3300.0,O=C(NC1CCN(CC2CCCCC2)CC1)C(O)(c1ccccc1)C1CCCC1,Scientific Literature,Inhibition of [3H]NMS binding to human muscarinic acetylcholine receptor M2 expressed in CHO cells,B,,,J Med Chem,2000.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.48,398.59,4.23
CHEMBL147611,480.0,O=C(NC1CCN(Cc2cccc(F)c2)CC1)[C@](O)(c1ccccc1)[C@@H]1CCC(F)(F)C1,Scientific Literature,Inhibition of [3H]NMS binding to human muscarinic acetylcholine receptor M2 expressed in CHO cells,B,,,J Med Chem,2000.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.32,446.51,4.23
CHEMBL149486,22.0,Cc1ccc(CN2CCC(NC(=O)C(O)(c3ccccc3)C3CCCC3)CC2)cc1,Scientific Literature,Inhibition of [3H]NMS binding to human muscarinic acetylcholine receptor M2 expressed in CHO cells,B,,,J Med Chem,2000.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.66,406.57,4.15
CHEMBL1201353,2487.0,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1,DrugMatrix,DRUGMATRIX: Muscarinic M2 radioligand binding (ligand: [3H] N-Methylscopolamine),B,,,,,Muscarinic acetylcholine receptor M2,Ki,nM,5.6,274.8,3.82
CHEMBL312085,0.2,CC(c1ccc(S(=O)(=O)c2ccccc2)cc1)N1CCN(C2CCCCC2)CC1,Scientific Literature,Binding affinity towards the cloned human Muscarinic acetylcholine receptor M2,B,,,Bioorg Med Chem Lett,2000.0,Muscarinic acetylcholine receptor M2,Ki,nM,9.7,412.6,4.53
CHEMBL86309,316.23,O=C(Cc1ccccc1)N(c1ccccc1)C1CCN(Cc2ccccc2)CC1,Scientific Literature,In vitro affinity for muscarinic M2 receptor.,B,,,Bioorg Med Chem Lett,2002.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.5,384.52,4.93
CHEMBL355874,4.49,CCNCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1,Scientific Literature,Tested in vitro for the binding affinity against muscarinic receptor subtype 2 (M2),B,,,Bioorg Med Chem Lett,1997.0,Muscarinic acetylcholine receptor M2,Ki,nM,8.35,434.58,4.41
CHEMBL59836,490.0,CC(C)=CCCN1CCC(NC(=O)[C@](O)(c2ccccc2)C2CCCC2)CC1,Scientific Literature,Inhibition of [3H]NMS binding to human muscarinic acetylcholine receptor M2 expressed in CHO cells,B,,,J Med Chem,2000.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.31,384.56,4.0
CHEMBL85950,794.33,O=C(CCc1ccccc1)N(c1ccccc1)C1CCN(Cc2ccccc2)CC1,Scientific Literature,In vitro affinity for muscarinic M2 receptor.,B,,,Bioorg Med Chem Lett,2002.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.1,398.55,5.32
CHEMBL150219,2000.0,CC(C)=CCCN1CCC(NC(=O)[C@](O)(c2ccccc2)[C@@H]2CCC(F)(F)C2)CC1,Scientific Literature,Inhibition of [3H]NMS binding to human muscarinic acetylcholine receptor M2 expressed in CHO cells,B,,,J Med Chem,2000.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.7,420.54,4.25
CHEMBL4762056,416.87,O=C(CN1CCCc2ccccc21)N1CCCCC1,Scientific Literature,Displacement of [3H]-NMS from muscarinic M2 receptor (unknown origin) expressed in CHO-K1 cell membranes assessed as inhibition constant by radioligand competition analysis,B,Homo sapiens,,Bioorg Med Chem Lett,2020.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.38,258.36,2.45
CHEMBL66623,40.0,Cc1cccc(C)c1C(=O)N1CCC(N2CCN(Cc3ccc(Cc4ccc5c(c4)OCO5)cc3)[C@@H](C)C2)CC1,Scientific Literature,Affinity for Muscarinic acetylcholine receptor M2,B,,,Bioorg Med Chem Lett,2001.0,Muscarinic acetylcholine receptor M2,Ki,nM,,539.72,5.43
CHEMBL352618,51.0,C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](CCCN3CCOCC3)[C@@H]12,Scientific Literature,Binding affinity towards human muscarinic M2 receptor in CHO-KI cells using [3H]- QNB as radioligand,B,,,Bioorg Med Chem Lett,1999.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.29,335.49,3.1
CHEMBL1794855,10000.0,CCN(C)C1CCCc2ccncc21.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,Scientific Literature,Affinity towards human muscarinic acetylcholine receptor M2,B,Homo sapiens,,Bioorg Med Chem Lett,2004.0,Muscarinic acetylcholine receptor M2,Ki,nM,,422.43,2.41
CHEMBL376870,1.072,CN1CCC[C@@H]1[C@@H]1CS[C@](c2ccccc2)(C2CCCCC2)O1,Scientific Literature,Binding affinity to human cloned muscarinic receptor M2 expressed in CHO cells,B,Homo sapiens,,J Med Chem,2007.0,Muscarinic acetylcholine receptor M2,Ki,nM,8.97,331.53,4.65
CHEMBL225387,908.0,O=C1OC(c2ccccc2)(c2ccccc2)CN1C1CCN(Cc2ccccc2)CC1,Scientific Literature,Displacement of [3H]N-methyl-scopolamine from human muscarinic M2 receptor expressed in CHO K1 cells,B,Homo sapiens,,J Med Chem,2007.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.04,412.53,5.05
CHEMBL1123,16.0,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,DrugMatrix,DRUGMATRIX: Muscarinic M2 radioligand binding (ligand: [3H] N-Methylscopolamine),B,,,,,Muscarinic acetylcholine receptor M2,Ki,nM,7.8,309.49,4.4
CHEMBL49975,7.0,Cc1ccccc1C(=O)N1CCC(N2CCC(Cc3ccc(C(=O)NC(C)C)cc3)CC2)CC1,Scientific Literature,Binding affinity against cloned human muscarinic acetylcholine receptor M2.,B,,,Bioorg Med Chem Lett,2004.0,Muscarinic acetylcholine receptor M2,Ki,nM,8.15,461.65,4.69
CHEMBL2426678,1621.81,COc1ccc(CC(=O)N2CCC3(CC2)CN(C2CCc4cc(-c5ncccn5)ccc42)C3)nc1,Scientific Literature,Displacement of N-methyl [3H]-scopolamine from recombinant human muscarinic acetylcholine receptor M2 expressed in CHO cells after 2 hrs by liquid scintillation counting,B,Homo sapiens,,Bioorg Med Chem Lett,2013.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.79,469.59,3.7
CHEMBL2426676,1202.26,COc1ccc(CC(=O)N2CCC3(CC2)CN([C@H]2CCc4cc(-c5ncccn5)ccc42)C3)cc1,Scientific Literature,Displacement of N-methyl [3H]-scopolamine from recombinant human muscarinic acetylcholine receptor M2 expressed in CHO cells after 2 hrs by liquid scintillation counting,B,Homo sapiens,,Bioorg Med Chem Lett,2013.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.92,468.6,4.31
CHEMBL2424680,47.86,COc1ccc(CC(=O)N2CCC3(CC2)CN([C@@H](c2ccc(-c4ncccn4)cc2)C(C)C)C3)nc1,Scientific Literature,Displacement of N-methyl [3H]-scopolamine from recombinant human muscarinic acetylcholine receptor M2 expressed in CHO cells after 2 hrs by liquid scintillation counting,B,Homo sapiens,,Bioorg Med Chem Lett,2013.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.32,485.63,4.41
CHEMBL2426672,151.36,COc1ccc(CC(=O)N2CCC3(CC2)CN(C(c2ccc(-c4ncccn4)cc2)C(C)C)C3)nc1,Scientific Literature,Displacement of N-methyl [3H]-scopolamine from recombinant human muscarinic acetylcholine receptor M2 expressed in CHO cells after 2 hrs by liquid scintillation counting,B,Homo sapiens,,Bioorg Med Chem Lett,2013.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.82,485.63,4.41
CHEMBL366640,485.0,C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](CCCN3CCN(C(=O)OC(C)(C)C)CC3)[C@@H]12,Scientific Literature,Binding affinity towards human muscarinic M2 receptor in CHO-KI cells using [3H]- QNB as radioligand,B,,,Bioorg Med Chem Lett,1999.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.31,434.62,4.32
CHEMBL164397,9.0,C[C@@H]1CN(C2CCNCC2)CCN1[C@@H](C)c1ccc(S(=O)(=O)c2ccc3c(c2)OCO3)cc1,Scientific Literature,Binding affinity against human cloned Muscarinic acetylcholine receptor M2.,B,,,Bioorg Med Chem Lett,2002.0,Muscarinic acetylcholine receptor M2,Ki,nM,8.05,471.62,3.07
CHEMBL322251,250.0,Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCN([C@@H](C)c3ccc(C(F)(F)F)cc3)[C@@H](C)C2)CC1,Scientific Literature,Binding affinity towards muscarinic receptor M2,B,,,Bioorg Med Chem Lett,2003.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.6,518.62,4.72
CHEMBL115078,562.34,CCCCCCCCCCCCCC(=O)NCC(=O)N[C@@H](CO)C(=O)OCc1ccccc1,Scientific Literature,Ability to displace [3H]QNB from HM2 receptor binding to acetylcholine was evaluated by ligand inhibition assay,B,,,Bioorg Med Chem Lett,1999.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.25,462.63,4.02
CHEMBL432170,4760.0,CCC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,Scientific Literature,Antagonistic activity against Muscarinic acetylcholine receptor M2,F,,,J Med Chem,2004.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.32,531.67,5.65
CHEMBL440491,0.3,C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(C(=O)OCC(C)C)CC2)CC1,Scientific Literature,Binding affinity against Muscarinic acetylcholine receptor M2 stably expressed in CHO-K1 cells.,B,,,Bioorg Med Chem Lett,2000.0,Muscarinic acetylcholine receptor M2,Ki,nM,9.52,540.73,5.51
CHEMBL2103803,0.17,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](CC(C#N)(c1ccccc1)c1ccccc1)C2.[Br-],Scientific Literature,Displacement of [3H]N-methyl Scopolamine from human muscarinic M2 receptor expressed in CHO cells by scintillation proximity assay,B,Homo sapiens,,J Med Chem,2009.0,Muscarinic acetylcholine receptor M2,Ki,nM,9.77,425.41,4.9
CHEMBL146291,9400.0,O=C(NC1CCN(CC2CCCCCCC2)CC1)C(O)(c1ccccc1)C1CCCC1,Scientific Literature,Inhibition of [3H]NMS binding to human muscarinic acetylcholine receptor M2 expressed in CHO cells,B,,,J Med Chem,2000.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.03,426.65,5.01
CHEMBL576707,141.25,CN1CCCC1c1ccc(C(c2ccccc2)C2CCCCC2)o1,Scientific Literature,Displacement of [3H]NMS from human cloned muscarinic M2 receptor expressed in CHO cells by scintillation counting,B,Homo sapiens,,J Med Chem,2010.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.85,323.48,5.76
CHEMBL269645,134.0,CC(C)Sc1ccc(CC2CCN(C3CCN(C(=O)c4ccno4)CC3)CC2)cc1,Scientific Literature,Binding affinity against muscarinic acetylcholine receptor M2 stably expressed in CHO-K1 cells using [3H]-QNB as radioligand.,B,,,Bioorg Med Chem Lett,2002.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.87,427.61,4.73
CHEMBL311795,456.0,Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCN([C@@H](C)c3ccc(C(F)(F)F)cc3)[C@@H](C)C2)CC1,Scientific Literature,Inhibition of binding affinity to muscarinic receptor M2,B,,,Bioorg Med Chem Lett,2003.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.34,503.61,4.87
CHEMBL170033,0.5,O=C(c1cccc2ccccc12)N1CCC(N2CCC(Oc3ccc(S(=O)(=O)c4ccc5c(c4)OCO5)cc3)CC2)CC1,Scientific Literature,Binding affinity towards Muscarinic acetylcholine receptor M2 stably expressed in CHO-K1 cells using [3H]-QNB as radioligand,B,,,Bioorg Med Chem Lett,2001.0,Muscarinic acetylcholine receptor M2,Ki,nM,9.3,598.72,5.55
CHEMBL3323283,6.918,C[N+](C)(CCCCCC[N+]1(C)[C@@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12)CCCN1C(=O)c2ccccc2C1=O.[Br-].[Br-],Scientific Literature,Displacement of [3H]-NMS from human muscarinic M2 W422A mutant expressed in Flp-In-CHO cells by liquid scintillation counting,B,Homo sapiens,,J Med Chem,2014.0,Muscarinic acetylcholine receptor M2,Ki,nM,8.16,779.61,3.76
CHEMBL3354075,213.8,O=C1CCc2ccccc2N1CCCN1CCC(CCCCCCCCCO)CC1,Scientific Literature,Displacement of [3H]NMS from human M2 receptor expressed in CHO cells by microplate scintillation counting based radioligand binding assay,B,Homo sapiens,,J Med Chem,2014.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.67,414.63,5.18
CHEMBL3323288,1288.25,C[N+](C)(C)CCCCCC[N+](C)(C)CC#CCOC1=NOCC1.[Br-].[Br-],Scientific Literature,Displacement of [3H]-NMS from human muscarinic M2 Y104A mutant expressed in Flp-In-CHO cells by liquid scintillation counting,B,Homo sapiens,,J Med Chem,2014.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.89,485.31,2.08
