Molecule ChEMBL ID,Standard Value,Smiles,Source Description,Assay Description,Assay Type,Assay Organism,Assay Tissue Name,Document Journal,Document Year,Target Name,Standard Type,Standard Units,pChEMBL Value,Molecular Weight,AlogP
CHEMBL543472,702.0,Cl.Oc1ccc2c(c1)C(c1ccccc1)CNCC2,Scientific Literature,Inhibition of [3H]-SCH- 23390 binding to Dopamine receptor D1 from canine striatum,B,Canis lupus familiaris,,J Med Chem,1992.0,Dopamine D1 receptor,Ki,nM,6.15,275.78,2.67
CHEMBL42,180.0,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,Scientific Literature,Compound was tested for the Binding affinity against Human cloned Dopamine receptor D1 by Radio ligand ([3H]SCH-23390) binding assay,B,,,J Med Chem,1996.0,Dopamine D1 receptor,Ki,nM,6.75,326.83,3.72
CHEMBL4085752,20000.0,O/N=C/c1cnn2ccc(OCCCCN3CCN(c4ccc(O)c5c4OCCO5)CC3)cc12,Scientific Literature,Displacement of [3H]SCH23390 from human D1R expressed in HEK293T cell membranes,B,Homo sapiens,,Bioorg Med Chem,2017.0,Dopamine D1 receptor,Ki,nM,,467.53,2.6
CHEMBL382010,2.6,CN1CCc2ccccc2Cc2cc(O)ccc2CC1,Scientific Literature,Inhibition of D1 dopamine receptor in HEK 293 cells by intracellular calcium assay,F,Homo sapiens,,J Med Chem,2006.0,Dopamine D1 receptor,Ki,nM,8.59,267.37,3.01
CHEMBL2298820,1000.0,S=c1[nH]c2ccc(CCCN3CCN(c4ccc(Cl)cc4)CC3)cc2[nH]1,Scientific Literature,Binding affinity to dopamine D1 receptor (unknown origin),B,Homo sapiens,,Med Chem Res,2013.0,Dopamine D1 receptor,Ki,nM,,386.95,4.63
CHEMBL231171,23.5,COc1ccc2c(c1)CCCN(C)CCCc1ccccc1C2,Scientific Literature,Displacement of [3H]SCH 23390 from human dopamine D1 receptor,B,Homo sapiens,,J Med Chem,2007.0,Dopamine D1 receptor,Ki,nM,7.63,309.45,4.1
CHEMBL45491,0.33,CN(C)C1C=CC2(CC1)c1ccccc1CCc1ccc(Cl)cc12,Scientific Literature,Binding affinity determined in radioreceptor binding assay by using [3H]SCH-23390 radioligand against dopamine receptor D1,B,,,J Med Chem,1991.0,Dopamine D1 receptor,Ki,nM,9.48,337.89,5.0
CHEMBL482276,116.0,CCCCC(=O)Oc1cccc2c1-c1cc(OC)cc3c1[C@@H](C2)N(C)CC3,Scientific Literature,Displacement of [3H]SCH-23390 from human dopamine D1 receptor expressed in HEK293 cells,B,Homo sapiens,,Bioorg Med Chem,2008.0,Dopamine D1 receptor,Ki,nM,6.94,365.47,4.54
CHEMBL1627320,6650.0,COc1ccccc1N1CCN(CC(O)CCNC(=O)c2cc3ccccc3s2)CC1,Scientific Literature,Displacement of [3H]SCH23390 from D1 receptor,B,,,J Med Chem,2009.0,Dopamine D1 receptor,Ki,nM,5.18,439.58,3.21
CHEMBL139926,2100.0,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2o1,Scientific Literature,Displacement of [3H]SCH23390 from D1 receptor,B,,,J Med Chem,2009.0,Dopamine D1 receptor,Ki,nM,5.68,446.38,5.07
CHEMBL372222,10000.0,Cc1ccc(-c2cc3[nH]c(=O)n(CCN4CCN(c5ccccc5Cl)CC4)c(=O)c3[nH]2)cc1,Scientific Literature,Binding affinity to dopamine D1 receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2006.0,Dopamine D1 receptor,Ki,nM,,463.97,3.47
CHEMBL370136,271.6,COc1ccc(-c2cc3c(=O)n(CCN4CCN(c5ccccc5Cl)CC4)c(=O)[nH]c3[nH]2)cc1,Scientific Literature,Binding affinity to dopamine D1 receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2006.0,Dopamine D1 receptor,Ki,nM,6.57,479.97,3.17
CHEMBL598516,2.3,CN1CCc2cc(Cl)c(O)cc2[C@H]2c3ccc(NC(=O)C4CC4)cc3CC[C@@H]21,Scientific Literature,Binding affinity to dopamine D1 receptor,B,,,Bioorg Med Chem Lett,2010.0,Dopamine D1 receptor,Ki,nM,8.64,396.92,4.33
CHEMBL4069091,2900.0,O=C(CCCN1CCN(c2cccc(Cl)c2Cl)CC1)Nc1ccn2ncc(/C=N\O)c2c1,Scientific Literature,Displacement of [3H]SCH23390 from human Dopamine D1 receptor expressed in HEK293T cell membranes after 2 hrs by scintillation counting analysis,B,Homo sapiens,,J Med Chem,2017.0,Dopamine D1 receptor,Ki,nM,5.54,475.38,3.99
CHEMBL4071185,1400.0,CCCN(CCCCOc1ccc2c(C=O)cnn2c1)[C@H]1CCc2c(O)cccc2C1,Scientific Literature,Displacement of [3H]SCH23390 from human Dopamine D1 receptor expressed in HEK293T cell membranes after 2 hrs by scintillation counting analysis,B,Homo sapiens,,J Med Chem,2017.0,Dopamine D1 receptor,Ki,nM,5.85,421.54,4.28
CHEMBL4226336,597.0,CCCCCCCN1CCC(c2cccc(O)c2)C1,Scientific Literature,Displacement of [3H]SCH23390 from human dopamine D1 receptor expressed in HEK293T cell membranes by radioligand binding assay,B,Homo sapiens,,Bioorg Med Chem Lett,2018.0,Dopamine D1 receptor,Ki,nM,6.22,261.41,4.15
CHEMBL124444,1100.0,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccc3o2)CC1,Scientific Literature,Binding affinity for porcine Dopamine receptor D1 by [3H]-SCH- 23390 displacement.,B,,,J Med Chem,2002.0,Dopamine D1 receptor,Ki,nM,5.96,407.51,3.77
CHEMBL418854,1000.0,COc1ccccc1N1CCC(CNCC2COc3ccc(Cl)cc3O2)CC1,Scientific Literature,The compound was tested for binding affinity against human Dopamine receptor D1,B,,,J Med Chem,1999.0,Dopamine D1 receptor,Ki,nM,,402.92,3.99
CHEMBL62,24.0,CN1CCc2cc(Cl)c(O)cc2[C@@H](c2ccccc2)C1,Scientific Literature,Ability to inhibit [3H]-SCH- 23390 binding to Dopamine receptor D1 of canine striatal membranes,B,Canis lupus familiaris,,J Med Chem,1990.0,Dopamine D1 receptor,Ki,nM,7.62,287.79,3.67
CHEMBL609151,1350.0,CN1C[C@H](C(N)=O)C=C2c3cccc4[nH]c(Br)c(c34)C[C@H]21,Scientific Literature,Affinity towards Dopamine receptor D1,B,Cercopithecidae,,J Med Chem,1998.0,Dopamine D1 receptor,Ki,nM,5.87,346.23,2.29
CHEMBL1779058,209.0,O=C(CCCN1C2C3C4CC5C6C4C2C6C1(O)C53)c1ccc(F)cc1,Scientific Literature,Displacement of [3H]SCH233930 from human D1 receptor expressed in HEK cells,B,Homo sapiens,,Bioorg Med Chem Lett,2011.0,Dopamine D1 receptor,Ki,nM,6.68,339.41,2.55
CHEMBL9387,3019.95,Cc1cccc(NC(=O)N[C@@H]2N=C(c3ccccc3)c3ccccc3N(C)C2=O)c1,EUbOPEN Chemogenomic Library,"PDSP Secondary Binding target: DRD1 - Compounds are tested at 10 uM concentration, plate are incubated at room temperature in the dark for 90 minutes. Reaction are stopped by vacuum filtration onto 0.3% polyethyleneimine soaked filter mats using Filtermate harvester. Scintillation cocktail is then melted onto microwave-dried filters on a hot plate and the radio activity is counted in Microbia counter. Compounds showing a minimum of 50% inhibition at 10 uM concentration are carried forward in this secondary binding assay to determine equilibrium binding affinity.",B,Homo sapiens,,,2024.0,Dopamine D1 receptor,Ki,nM,5.52,398.47,3.96
CHEMBL74355,859.31,COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,EUbOPEN Chemogenomic Library,"PDSP Secondary Binding target: DRD1 - Compounds are tested at 10 uM concentration, plate are incubated at room temperature in the dark for 90 minutes. Reaction are stopped by vacuum filtration onto 0.3% polyethyleneimine soaked filter mats using Filtermate harvester. Scintillation cocktail is then melted onto microwave-dried filters on a hot plate and the radio activity is counted in Microbia counter. Compounds showing a minimum of 50% inhibition at 10 uM concentration are carried forward in this secondary binding assay to determine equilibrium binding affinity.",B,Homo sapiens,,,2024.0,Dopamine D1 receptor,Ki,nM,6.07,373.47,3.83
CHEMBL91,3124.0,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,DrugMatrix,DRUGMATRIX: Dopamine D1 radioligand binding (ligand: [3H] SCH-23390),B,,,,,Dopamine D1 receptor,Ki,nM,5.5,416.13,6.45
CHEMBL4875081,10000.0,COc1ccc(Cl)cc1[C@H]1C[C@@H]1CNCCCOc1ccc2ccc(=O)[nH]c2c1,Scientific Literature,Displacement of [3H]-SCH23390 from D1 receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method,B,Homo sapiens,,J Med Chem,2021.0,Dopamine D1 receptor,Ki,nM,,412.92,4.35
CHEMBL596824,0.2,CC(=O)N(Cc1ccc([C@H]2CN(C)CCc3cc(Cl)c(O)cc32)cc1)C1CCC1,Scientific Literature,Binding affinity to dopamine D1 receptor,B,,,Bioorg Med Chem Lett,2010.0,Dopamine D1 receptor,Ki,nM,9.7,412.96,4.57
CHEMBL599487,0.6,CN1CCc2cc(Cl)c(O)cc2[C@@H](c2ccc(CN(C)S(=O)(=O)c3ccccc3)cc2)C1,Scientific Literature,Binding affinity to dopamine D1 receptor,B,,,Bioorg Med Chem Lett,2010.0,Dopamine D1 receptor,Ki,nM,9.22,471.02,4.49
CHEMBL566508,33.11,CSc1ncc2c(n1)CC(CN1CCC(c3noc4cc(F)ccc34)CC1)CC2=O,Scientific Literature,Displacement of [3H]SCH23390 from human dopamine D1 receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2009.0,Dopamine D1 receptor,Ki,nM,7.48,426.52,4.1
CHEMBL576756,42.66,CNc1ncc2c(n1)CC(CN1CCC(c3noc4cc(F)ccc34)CC1)CC2=O,Scientific Literature,Displacement of [3H]SCH23390 from human dopamine D1 receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2009.0,Dopamine D1 receptor,Ki,nM,7.37,409.47,3.42
CHEMBL411,3882.0,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,DrugMatrix,DRUGMATRIX: Dopamine D1 radioligand binding (ligand: [3H] SCH-23390),B,,,,,Dopamine D1 receptor,Ki,nM,5.41,268.36,4.83
CHEMBL3613880,110.0,Clc1cccc(N2CCN(CCCCc3cn(-c4ccn5nccc5c4)nn3)CC2)c1Cl,Scientific Literature,Displacement of [3H]SCH23990 from human dopamine D1 receptor expressed in CHO cell membranes by radioligand competition binding assay,B,Homo sapiens,,Bioorg Med Chem,2015.0,Dopamine D1 receptor,Ki,nM,6.96,470.41,4.37
CHEMBL3613875,1500.0,O=Cc1cnn2ccc(-n3cc(CCCCN4CCN(c5cccc(Cl)c5Cl)CC4)nn3)cc12,Scientific Literature,Displacement of [3H]SCH23990 from human dopamine D1 receptor expressed in CHO cell membranes by radioligand competition binding assay,B,Homo sapiens,,Bioorg Med Chem,2015.0,Dopamine D1 receptor,Ki,nM,5.82,498.42,4.18
CHEMBL4289538,376.0,Cc1nc2cnccc2n1-c1ccc(Oc2nccc3occc23)cc1,Scientific Literature,Displacement of [3H]-SCH23390 from human dopamine D1 receptor expressed in LTK cell membranes after 30 mins by liquid scintillation counting,B,Homo sapiens,,J Med Chem,2018.0,Dopamine D1 receptor,Ki,nM,6.42,342.36,4.66
CHEMBL4287192,2346.0,Cc1cc(Oc2nccc3occc23)ccc1-c1cncc2ncnn12,Scientific Literature,Displacement of [3H]-SCH23390 from human dopamine D1 receptor expressed in LTK cell membranes after 30 mins by liquid scintillation counting,B,Homo sapiens,,J Med Chem,2018.0,Dopamine D1 receptor,Ki,nM,5.63,343.35,4.03
CHEMBL3671282,7.98,Cc1cc(Oc2nccc3[nH]ccc23)ccc1-c1c(C)ncc2nccn12,BindingDB Patent Bioactivity Data,"Receptor Binding Assay: The affinity of the compounds described herein was determined by competition binding assays similar to those described in Ryman-Rasmussen et al., Differential activation of adenylate cyclase and receptor internalization by novel dopamine D1 receptor agonists, Molecular Pharmacology 68(4):1039-1048 (2005). This radioligand binding assay used [3H]-SCH23390, a radiolabeled D1 ligand, to evaluate the ability of a test compound to compete with the radioligand when binding to a D1 receptor. D1 binding assays were performed using over-expressing LTK human cell lines. To determine basic assay parameters, ligand concentrations were determined from saturation binding studies where the Kd for [3H]-SCH23390 was found to be 1.3 nM. From tissue concentration curve studies, the optimal amount of tissue was determined to be 1.75 mg/mL per 96 well plate using 0.5 nM of [3H]-SCH23390. These ligand and tissue concentrations were used in time course studies to determine linearity and equilibrium condition.",B,,,,2014.0,Dopamine D1 receptor,Ki,nM,8.1,355.4,4.68
CHEMBL3671269,10.3,Cc1n[nH]c(=O)c(C)c1-c1ccc(Oc2nccc3n[nH]c(C)c23)cc1,BindingDB Patent Bioactivity Data,"Receptor Binding Assay: The affinity of the compounds described herein was determined by competition binding assays similar to those described in Ryman-Rasmussen et al., Differential activation of adenylate cyclase and receptor internalization by novel dopamine D1 receptor agonists, Molecular Pharmacology 68(4):1039-1048 (2005). This radioligand binding assay used [3H]-SCH23390, a radiolabeled D1 ligand, to evaluate the ability of a test compound to compete with the radioligand when binding to a D1 receptor. D1 binding assays were performed using over-expressing LTK human cell lines. To determine basic assay parameters, ligand concentrations were determined from saturation binding studies where the Kd for [3H]-SCH23390 was found to be 1.3 nM. From tissue concentration curve studies, the optimal amount of tissue was determined to be 1.75 mg/mL per 96 well plate using 0.5 nM of [3H]-SCH23390. These ligand and tissue concentrations were used in time course studies to determine linearity and equilibrium condition.",B,,,,2014.0,Dopamine D1 receptor,Ki,nM,7.99,347.38,3.43
CHEMBL4073330,20000.0,O=c1ccc2c(N3CCN(CCCCOc4ccn5nccc5c4)CC3)ccc(O)c2o1,Scientific Literature,Displacement of [3H]SCH23390 from human D1R expressed in HEK293T cell membranes by radioligand binding assay,B,Homo sapiens,,J Med Chem,2017.0,Dopamine D1 receptor,Ki,nM,,434.5,3.13
CHEMBL4071868,600.0,CCCN(CCCCOc1ccc2c(/C=N/O)cnn2c1)[C@H]1CCc2c(O)cccc2C1,Scientific Literature,Displacement of [3H]SCH23390 from human Dopamine D1 receptor expressed in HEK293T cell membranes after 2 hrs by scintillation counting analysis,B,Homo sapiens,,J Med Chem,2017.0,Dopamine D1 receptor,Ki,nM,6.22,436.56,4.28
CHEMBL396561,19.0,COc1ccc2c(c1)CCN(C)CCc1c([nH]c3ccccc13)C2,Scientific Literature,Displacement of [3H]SCH 23390 from human cloned dopamine D1 receptor expressed in HEK 293 cells,B,Homo sapiens,,Bioorg Med Chem Lett,2007.0,Dopamine D1 receptor,Ki,nM,7.72,320.44,3.8
CHEMBL3104091,10000.0,CN1CCc2c(c3cccc4c3n2-c2ccccc2CC4)C1,Scientific Literature,Binding affinity to dopamine D1 receptor (unknown origin) by radioligand displacement assay,B,Homo sapiens,,Bioorg Med Chem Lett,2014.0,Dopamine D1 receptor,Ki,nM,,288.39,3.72
CHEMBL1088073,10000.0,CN1CCc2ccccc2Cc2c[nH]c3cccc(c23)C1,Scientific Literature,Displacement of [3H]SCH23390 from human recombinant dopamine D1 receptor expressed in HEK293 cells by microplate scintillation counting,B,Homo sapiens,,J Med Chem,2010.0,Dopamine D1 receptor,Ki,nM,,276.38,3.75
CHEMBL4224763,170.0,CCCCCCCCN1CCC(c2cccc(O)c2)C1,Scientific Literature,Displacement of [3H]SCH23390 from human dopamine D1 receptor expressed in HEK293T cell membranes by radioligand binding assay,B,Homo sapiens,,Bioorg Med Chem Lett,2018.0,Dopamine D1 receptor,Ki,nM,6.77,275.44,4.54
CHEMBL484538,6.81,Br.Cc1cccc(-c2c(O)c(O)cc3c2CCN(C)CC3c2cccc(C)c2)c1,Scientific Literature,Displacement of [3H]SCH23390 from human dopamine D1 receptor expressed in HEK293 cells,B,Homo sapiens,,Bioorg Med Chem,2008.0,Dopamine D1 receptor,Ki,nM,8.17,454.41,5.0
CHEMBL459373,232.0,CN(CCCN1c2ccccc2Sc2ccc(Cl)cc21)Cc1ccc(OCCCN2CCCCC2)cc1,Scientific Literature,Displacement of [3H]SCH23390 from human dopamine D1 receptor expressed in HEK cells,B,Homo sapiens,,Bioorg Med Chem Lett,2009.0,Dopamine D1 receptor,Ki,nM,6.63,536.19,7.72
CHEMBL538023,10000.0,Cl.O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccc(N/C(S)=N\c3ccc(C4CNCCc5cc(O)c(O)cc54)cc3)cc21,Scientific Literature,Binding affinity against dopamine receptor D1 by using [3H]-SCH- 23390 as radioligand in caudate-putamen of monkey,B,Cercopithecidae,Caudate-putamen,J Med Chem,1991.0,Dopamine D1 receptor,Ki,nM,5.0,696.18,6.38
CHEMBL58422,513.0,CN1CCc2cc(Cl)c(O)cc2[C@@H]2c3ccccc3CC[C@H]21,Scientific Literature,Binding affinity to displace [3H]-SCH- 23390 against Dopamine receptor D1,B,,,J Med Chem,1990.0,Dopamine D1 receptor,Ki,nM,6.29,313.83,3.98
CHEMBL140612,2200.0,COc1ccccc1N1CCN(CCCNC(=O)c2cnn3ccccc23)CC1,Scientific Literature,Binding affinity for porcine Dopamine receptor D1 by [3H]-SCH- 23390 displacement.,B,,,J Med Chem,2002.0,Dopamine D1 receptor,Ki,nM,5.66,393.49,2.29
CHEMBL157138,0.34,CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,Scientific Literature,Binding affinity to dopamine D1 receptor (unknown origin) assessed as inhibition constant,B,Homo sapiens,,RSC Med Chem,2024.0,Dopamine D1 receptor,Ki,nM,9.47,338.46,2.84
CHEMBL201086,10000.0,O=C1OCCCC1c1ccccc1,Scientific Literature,Inhibition of binding to human D1 receptor expressed in HEK 293 cells by functional calcium assay,F,Homo sapiens,,J Med Chem,2006.0,Dopamine D1 receptor,Ki,nM,,176.22,2.11
CHEMBL1224527,18000.0,Oc1ccc2c(c1O)C[C@@H](c1ccccc1)[C@@H]1CCNC[C@@H]21,Scientific Literature,Binding affinity to dopamine D1 receptor,B,,,Bioorg Med Chem,2010.0,Dopamine D1 receptor,Ki,nM,4.75,295.38,3.13
CHEMBL378301,482.0,Cc1ccc(CN2CCN(C3=Nc4cc(Cl)ccc4Nc4ccccc43)CC2)c(C)c1,Scientific Literature,Displacement of [3H]SCH 23390 from dopamine D1 receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2006.0,Dopamine D1 receptor,Ki,nM,6.32,430.98,5.91
CHEMBL281350,369.36,Cc1nc(-c2ccc(-c3ccc(C(=O)N4CCc5cc6c(cc54)C4(CCN(C)CC4)CO6)cc3)c(C)c2)no1,EUbOPEN Chemogenomic Library,"PDSP Secondary Binding target: DRD1 - Compounds are tested at 10 uM concentration, plate are incubated at room temperature in the dark for 90 minutes. Reaction are stopped by vacuum filtration onto 0.3% polyethyleneimine soaked filter mats using Filtermate harvester. Scintillation cocktail is then melted onto microwave-dried filters on a hot plate and the radio activity is counted in Microbia counter. Compounds showing a minimum of 50% inhibition at 10 uM concentration are carried forward in this secondary binding assay to determine equilibrium binding affinity.",B,Homo sapiens,,,2024.0,Dopamine D1 receptor,Ki,nM,6.43,520.63,5.58
CHEMBL337531,1400.0,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2[te]1,Scientific Literature,Binding affinity for porcine Dopamine receptor D1 by [3H]-SCH- 23390 displacement.,B,,,J Med Chem,2002.0,Dopamine D1 receptor,Ki,nM,5.85,557.98,
CHEMBL2298822,1000.0,COc1ccccc1N1CCN(CCCc2ccc3[nH]c(=S)[nH]c3c2)CC1,Scientific Literature,Binding affinity to dopamine D1 receptor (unknown origin),B,Homo sapiens,,Med Chem Res,2013.0,Dopamine D1 receptor,Ki,nM,,382.53,3.99
CHEMBL4520788,717.65,CNCc1ccccc1-c1csc([C@H](C)Nc2nc(C)nc3cc(OC)c(OC)cc23)c1,EUbOPEN Chemogenomic Library Literature Data,Selectivity interaction (GPCR panel (PDSP screen)) EUB0000743a DRD1,B,Homo sapiens,,,2023.0,Dopamine D1 receptor,Ki,nM,6.14,448.59,5.58
CHEMBL225230,490.0,CCCN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,Scientific Literature,Binding affinity to dopamine D1 receptor low binding site by radioligand displacement assay,B,,,ACS Med Chem Lett,2011.0,Dopamine D1 receptor,Ki,nM,6.31,295.38,3.63
CHEMBL4453405,5000.0,COc1ccc(F)cc1C1CC1CN(CCCSc1nnc(-c2ccccc2)n1C)C(C)C.Cl,Scientific Literature,Displacement of [3H]-SCH23390 from recombinant human D1 receptor transiently expressed in HEKT cell membranes measured after 90 mins by microbeta scintillation counting method,B,Homo sapiens,,J Med Chem,2020.0,Dopamine D1 receptor,Ki,nM,,505.1,5.63
CHEMBL594799,10000.0,CCc1cc(OC)ccc1C1Cc2ccccc2CN1C,Scientific Literature,Displacement of [3H]SCH23390 from human dopamine D1 receptor expressed in CHO cells by scintillation counting,B,Homo sapiens,,Bioorg Med Chem,2009.0,Dopamine D1 receptor,Ki,nM,,281.4,3.99
CHEMBL596866,10000.0,C=C(C)Cc1ccc2c(c1O)-c1cccc3c1[C@@H](C2)N(CCC)CC3,Scientific Literature,Displacement of [3H]SCH23390 from dopamine D1 receptor expressed in HEK293 cells by liquid scintillation counting,B,,,J Med Chem,2010.0,Dopamine D1 receptor,Ki,nM,,333.48,5.04
CHEMBL201334,10000.0,CN1CCc2c([nH]c3ccccc23)CCCC1c1ccccc1,Scientific Literature,Inhibition of binding to human D1 receptor expressed in HEK 293 cells by functional calcium assay,F,Homo sapiens,,J Med Chem,2006.0,Dopamine D1 receptor,Ki,nM,,304.44,4.72
CHEMBL380124,10000.0,O=C1CC(c2ccccc2)CO1,Scientific Literature,Inhibition of binding to human D1 receptor expressed in HEK 293 cells by functional calcium assay,F,Homo sapiens,,J Med Chem,2006.0,Dopamine D1 receptor,Ki,nM,,162.19,1.72
CHEMBL201598,10000.0,O=C1CCCC(c2ccccc2)N1CCC1=CCc2ccccc21,Scientific Literature,Inhibition of binding to human D1 receptor expressed in HEK 293 cells by functional calcium assay,F,Homo sapiens,,J Med Chem,2006.0,Dopamine D1 receptor,Ki,nM,,317.43,4.77
CHEMBL1627321,10000.0,O=C(NCC(O)CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2[nH]1,Scientific Literature,Displacement of [3H]SCH23390 from D1 receptor,B,,,J Med Chem,2009.0,Dopamine D1 receptor,Ki,nM,,461.39,3.78
CHEMBL402143,899.0,COc1c(OCCF)cccc1C(O)C1CCN(CCc2ccc(F)cc2)CC1,Scientific Literature,Inhibition of human cloned dopamine D1 receptor by competitive binding experiment,B,Homo sapiens,,Bioorg Med Chem,2009.0,Dopamine D1 receptor,Ki,nM,6.05,405.49,4.17
CHEMBL381573,10000.0,CN1CCCC(c2ccccc2)Cc2[nH]c3ccccc3c2CC1,Scientific Literature,Inhibition of binding to human D1 receptor expressed in HEK 293 cells by functional calcium assay,F,Homo sapiens,,J Med Chem,2006.0,Dopamine D1 receptor,Ki,nM,,318.46,4.76
CHEMBL28338,49.0,CCCc1cc2c(s1)CN[C@@H]1CCc3cc(O)c(O)cc3[C@@H]21,Scientific Literature,Binding affinity to Dopamine receptor D1 by using radioligand [125I]SCH-23982 in HEK cells,B,,,Bioorg Med Chem Lett,1999.0,Dopamine D1 receptor,Ki,nM,7.31,315.44,3.66
CHEMBL543398,0.9,Br.CN1CCc2c(cc(O)c(O)c2Cl)C(c2ccccc2)C1,Scientific Literature,The compound was evaluated for the dissociation constant for inhibiting the binding of [3H]-SCH- 23390 at dopamine receptor D1,B,Canis lupus familiaris,,J Med Chem,1991.0,Dopamine D1 receptor,Ki,nM,9.05,384.7,3.37
CHEMBL140968,1400.0,COc1ccccc1N1CCN(CCCCCNC(=O)c2cc3ccccn3n2)CC1,Scientific Literature,Binding affinity for porcine Dopamine receptor D1 by [3H]-SCH- 23390 displacement.,B,,,J Med Chem,2002.0,Dopamine D1 receptor,Ki,nM,5.85,421.55,3.07
CHEMBL515472,3828.0,COc1c(OCCF)cccc1[C@H](O)C1CCN(CCc2ccc(F)cc2)CC1,Scientific Literature,Inhibition of human cloned dopamine D1 receptor by competitive binding experiment,B,Homo sapiens,,Bioorg Med Chem,2009.0,Dopamine D1 receptor,Ki,nM,5.42,405.49,4.17
CHEMBL366164,22.0,CN(C)C[C@H]1C[C@@H]2c3ccccc3Sc3ccc(F)cc3[C@H]2O1,Scientific Literature,Inhibition of [3H]SCH-23390 binding to human Dopamine receptor D1,B,Homo sapiens,,J Med Chem,2005.0,Dopamine D1 receptor,Ki,nM,7.66,329.44,4.47
CHEMBL212700,130.0,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccc4c(c3)OCO4)c3ccc(Cl)cc32)CC1,Scientific Literature,Displacement of [3H]SCH 23390 from dopamine D1 receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2006.0,Dopamine D1 receptor,Ki,nM,6.89,524.41,4.84
CHEMBL200802,1040.0,Cc1ccccc1-c1cc2c(=O)n(CCN3CCN(c4ccccc4Cl)CC3)c(=O)[nH]c2[nH]1,Scientific Literature,Binding affinity to dopamine D1 receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2006.0,Dopamine D1 receptor,Ki,nM,5.98,463.97,3.47
CHEMBL213443,10.0,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccc4ccccc4n3)c3ccccc32)CC1,Scientific Literature,Displacement of [3H]SCH 23390 from human dopamine D1 receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2006.0,Dopamine D1 receptor,Ki,nM,8.0,497.0,5.01
CHEMBL213882,7.4,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccc4ccccc4c3)c3ccccc32)CC1,Scientific Literature,Displacement of [3H]SCH 23390 from human dopamine D1 receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2006.0,Dopamine D1 receptor,Ki,nM,8.13,496.01,5.62
CHEMBL213834,3.8,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3cccc4ccccc34)c3ccccc32)CC1,Scientific Literature,Displacement of [3H]SCH 23390 from human dopamine D1 receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2006.0,Dopamine D1 receptor,Ki,nM,8.42,496.01,5.62
